num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,GT_best,GT_time
25,40,30,10,3,0.259375,0.2425213675213675,3172.9,2873,8.332338809967041,2101,16.722452640533447,2033,17.94270920753479
25,45,30,10,3,0.26296296296296295,0.23958333333333331,3414.52,2943,8.78891396522522,2209,17.71117925643921,2131,19.74322271347046
25,50,30,10,3,0.21083333333333332,0.227891156462585,3627.74,3257,9.793757200241089,2440,20.581281185150146,2365,22.08038854598999
30,5,30,10,3,0.8620689655172413,0.8620689655172413,1256.27,1052,1.3447134494781494,916,2.7227771282196045,930,3.4798479080200195
30,10,30,10,3,0.7034482758620689,0.7088122605363985,1768.14,1478,2.6572864055633545,1190,5.156147718429565,1184,6.103260040283203
30,15,30,10,3,0.5885057471264368,0.5763546798029556,2095.2,1830,3.7542176246643066,1406,7.6843132972717285,1324,8.588159084320068
30,20,30,10,3,0.4862068965517242,0.48094373865698725,2410.16,2119,4.840487003326416,1602,9.920462846755981,1545,10.866380453109741
30,25,30,10,3,0.4289655172413794,0.4166666666666667,2715.79,2410,5.66811466217041,1763,11.677816390991211,1720,13.011106967926025
30,30,30,10,3,0.3563218390804598,0.36741973840665876,2904.84,2628,6.293088674545288,1868,13.258329153060913,1857,15.725980520248413
30,35,30,10,3,0.341871921182266,0.3286004056795132,3213.98,2860,7.660249710083008,2063,16.04180908203125,2008,17.61466097831726
30,40,30,10,3,0.2887931034482759,0.2926613616268789,3487.9,3129,7.4668707847595215,2200,16.224854469299316,2152,18.05856442451477
30,45,30,10,3,0.27049808429118777,0.27351097178683387,3720.2,3295,9.49066972732544,2420,19.006077527999878,2349,20.01708197593689
30,50,30,10,3,0.2503448275862069,0.2294159042927516,3995.65,3623,9.60138463973999,2486,20.321688175201416,2454,22.504930019378662
35,5,30,10,3,0.8823529411764705,0.8823529411764706,1434.21,1203,1.367971420288086,1062,2.81237530708313,1091,3.7698211669921875
35,10,30,10,3,0.7411764705882352,0.738562091503268,1979.28,1736,2.590456962585449,1376,5.445804119110107,1364,6.650318384170532
35,15,30,10,3,0.6254901960784314,0.6323529411764707,2320.46,2045,3.7004165649414062,1573,7.683697938919067,1515,9.293546676635742
35,20,30,10,3,0.5323529411764706,0.5448916408668731,2658.94,2376,4.70375919342041,1780,9.559595108032227,1748,11.49204683303833
35,25,30,10,3,0.48588235294117654,0.46936274509803927,2938.36,2597,5.627002239227295,1977,11.794258117675781,1881,13.941061019897461
35,30,30,10,3,0.41764705882352937,0.42190669371196754,3218.44,2917,6.688077211380005,2002,14.005528926849365,2041,16.67989993095398
35,35,30,10,3,0.36890756302521005,0.37370242214532867,3440.62,3049,7.4348578453063965,2181,16.168259382247925,2153,19.193752765655518
35,40,30,10,3,0.338235294117647,0.33785822021116135,3747.32,3329,9.485447406768799,2342,20.73469090461731,2289,23.134948015213013
35,45,30,10,3,0.3111111111111111,0.3114973262032085,4014.83,3405,10.414144515991211,2555,22.931999444961548,2453,26.824727535247803
35,50,30,10,3,0.27588235294117647,0.2743097238895558,4319.46,3854,10.393580436706543,2782,24.89907693862915,2679,30.574159622192383
40,5,30,10,3,0.8974358974358975,0.8974358974358974,1728.55,1524,1.9609837532043457,1376,3.980363130569458,1271,5.813234329223633
